DFS ID,Name,Pos,Order,Team,Opp,Status,Salary,Actual,SS Proj,Live Proj,My Proj,Value,My Own,Adj Own,Min Exp,Max Exp,Saber Team,Saber Total,dk_points,dk_25_percentile,dk_50_percentile,dk_75_percentile,dk_85_percentile,dk_95_percentile,dk_99_percentile,fd_points,fd_25_percentile,fd_50_percentile,fd_75_percentile,fd_85_percentile,fd_95_percentile,fd_99_percentile,yahoo_points,yahoo_25_percentile,yahoo_50_percentile,yahoo_75_percentile,yahoo_85_percentile,yahoo_95_percentile,yahoo_99_percentile,ob_points,ob_25_percentile,ob_50_percentile,ob_75_percentile,ob_85_percentile,ob_95_percentile,ob_99_percentile,dk_std,fd_std,yahoo_std,ob_std,1B,2B,3B,HR,SB,CS,R,RBI,K,BB,PA,H,ER,IP,W,QS,CG,CGSO,Pitches
42659059,Trey Yesavage,P,,TOR,MIL,IL,8300,0,0,,0,0,0,0,0,100,4.3252,8.6486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
42658964,Christian Moore,2B,,LAA,NYY,,3100,0,0,,0,0,0,0,0,100,3.925,9.6734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
42659165,Adam Macko,P,,TOR,MIL,,4000,0,0,,0,0,0,0,0,100,4.3252,8.6486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
42658949,J.C. Escarra,C,,NYY,LAA,,2000,0,0,,0,0,0,0,0,100,5.7484,9.6734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
42659197,Edwin Uceta,P,,TB,CWS,IL,4000,0,0,,0,0,0,0,0,100,4.4166,8.3932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
42659090,Davis Martin,P,,CWS,TB,,7300,0,0,,0,0,0,0,0,100,3.9766,8.3932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
42659133,Alek Manoah,P,,LAA,NYY,IL,6000,0,0,,0,0,0,0,0,100,3.925,9.6734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
42659060,Jose Berrios,P,,TOR,MIL,IL,8300,0,0,,0,0,0,0,0,100,4.3252,8.6486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
42658876,Harrison Bader,OF,,SF,CIN,IL,3000,0,0,,0,0,0,0,0,100,4.3242,8.5506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
42659128,Shane Smith,P,,CWS,TB,,6300,0,0,,0,0,0,0,0,100,3.9766,8.3932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
42658985,Trey Sweeney,SS,,DET,KC,IL,2300,0,0,,0,0,0,0,0,100,3.9044,8.3506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
42659019,Bryce Eldridge,1B,,SF,CIN,,2000,0,0,,0,0,0,0,0,100,4.3242,8.5506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
42659306,Trevor McDonald,P,,SF,CIN,,4000,0,0,,0,0,0,0,0,100,4.3242,8.5506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
42659180,Riley Cornelio,P,,WSH,PIT,,4000,0,0,,0,0,0,0,0,100,4.3276,9.331199999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
42659186,Bowden Francis,P,,TOR,MIL,IL,4000,0,0,,0,0,0,0,0,100,4.3252,8.6486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
42659156,Sam Hentges,P,,SF,CIN,IL,4000,0,0,,0,0,0,0,0,100,4.3242,8.5506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
42658971,Matt Mervis,1B,,WSH,PIT,,3000,0,0,,0,0,0,0,0,100,4.3276,9.331199999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
42659084,Joe Boyle,P,,TB,CWS,IL,7500,0,0,,0,0,0,0,0,100,4.4166,8.3932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
42658965,Andrew Vaughn,1B,,MIL,TOR,IL,3000,0,0,,0,0,0,0,0,100,4.3234,8.6486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
42659224,Tommy Nance,P,,TOR,MIL,,4000,0,0,,0,0,0,0,0,100,4.3252,8.6486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
42659135,Mitch Farris,P,,LAA,NYY,,6000,0,0,,0,0,0,0,0,100,3.925,9.6734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
42659015,Akil Baddoo,OF,,MIL,TOR,IL,2000,0,0,,0,0,0,0,0,100,4.3234,8.6486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
42659056,Clarke Schmidt,P,,NYY,LAA,IL,8500,0,0,,0,0,0,0,0,100,5.7484,9.6734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
42658958,George Springer,OF,,TOR,MIL,IL,4900,0,0,,0,0,0,0,0,100,4.3252,8.6486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
42659168,Ky Bush,P,,CWS,TB,IL,4000,0,0,,0,0,0,0,0,100,3.9766,8.3932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
42659171,James McArthur,P,,KC,DET,IL,4000,0,0,,0,0,0,0,0,100,4.4462,8.3506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
42659138,Caden Dana,P,,LAA,NYY,,6000,0,0,,0,0,0,0,0,100,3.925,9.6734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
