DFS ID,Name,Pos,Order,Team,Opp,Status,Salary,Actual,SS Proj,Live Proj,My Proj,Value,My Own,Adj Own,Min Exp,Max Exp,Saber Team,Saber Total,dk_points,dk_25_percentile,dk_50_percentile,dk_75_percentile,dk_85_percentile,dk_95_percentile,dk_99_percentile,fd_points,fd_25_percentile,fd_50_percentile,fd_75_percentile,fd_85_percentile,fd_95_percentile,fd_99_percentile,yahoo_points,yahoo_25_percentile,yahoo_50_percentile,yahoo_75_percentile,yahoo_85_percentile,yahoo_95_percentile,yahoo_99_percentile,ob_points,ob_25_percentile,ob_50_percentile,ob_75_percentile,ob_85_percentile,ob_95_percentile,ob_99_percentile,dk_std,fd_std,yahoo_std,ob_std,1B,2B,3B,HR,SB,CS,R,RBI,K,BB,PA,H,ER,IP,W,QS,CG,CGSO,Pitches
42659282,Jose Franco,P,,CIN,SF,,4000,0,0,,0,0,0,0,0,100,4.033,8.118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
42658960,Dylan Crews,OF,,WSH,PIT,,3600,0,0,,0,0,0,0,0,100,4.7712,9.418800000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
42658810,Chandler Simpson,OF,,TB,CWS,,4200,0,0,,0,0,0,0,0,100,4.4392,8.265799999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
42659232,Steven Cruz,P,,KC,DET,,4000,0,0,,0,0,0,0,0,100,4.0478,7.411999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
42659116,Tristan Beck,P,,SF,CIN,,6600,0,0,,0,0,0,0,0,100,4.085,8.118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
42659164,Ben Kudrna,P,,KC,DET,IL,4000,0,0,,0,0,0,0,0,100,4.0478,7.411999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
42659091,Cody Ponce,P,,TOR,MIL,IL,7300,0,0,,0,0,0,0,0,100,4.051,7.729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
42659159,David Sandlin,P,,CWS,TB,O,4000,0,0,,0,0,0,0,0,100,3.8266,8.265799999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
42658986,Jose Trevino,C,,CIN,SF,IL,2300,0,0,,0,0,0,0,0,100,4.033,8.118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
42659067,Max Scherzer,P,,TOR,MIL,,7800,0,0,,0,0,0,0,0,100,4.051,7.729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
42659040,Gerrit Cole,P,,NYY,LAA,IL,9500,0,0,,0,0,0,0,0,100,4.6998,8.8414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
42658914,Hunter Feduccia,C,,TB,CWS,,2500,0,0,,0,0,0,0,0,100,4.4392,8.265799999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
42659238,Eli Morgan,P,,KC,DET,,4000,0,0,,0,0,0,0,0,100,4.0478,7.411999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
42658969,Jasson Dominguez,OF,,NYY,LAA,,3000,0,0,,0,0,0,0,0,100,4.6998,8.8414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
42659183,Carlos Rodriguez,P,,MIL,TOR,,4000,0,0,,0,0,0,0,0,100,3.678,7.729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
42659281,Yerry de los Santos,P,,NYY,LAA,,4000,0,0,,0,0,0,0,0,100,4.6998,8.8414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
42659152,Miles Mikolas,P,,WSH,PIT,,5800,0,0,,0,0,0,0,0,100,4.7712,9.418800000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
42659209,Ken Waldichuk,P,,WSH,PIT,IL,4000,0,0,,0,0,0,0,0,100,4.7712,9.418800000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
